DATE,PTS,AST,BLK,STL,TRB,Player,Position
2012-11-02,16,0,0,0,7,David Lee,15
2012-11-03,8,4,0,0,12,David Lee,15
2012-11-05,20,4,0,1,6,David Lee,15
2012-11-07,22,6,0,3,14,David Lee,15
2012-11-09,10,1,0,0,12,David Lee,15
2012-11-10,18,5,1,4,9,David Lee,15
2012-11-14,18,5,0,0,10,David Lee,15
2012-11-16,18,3,0,1,13,David Lee,15
2012-11-18,19,5,0,2,10,David Lee,15
2012-11-19,17,3,0,1,19,David Lee,15
2012-11-21,20,6,0,0,13,David Lee,15
2012-11-23,21,3,0,3,10,David Lee,15
2012-11-24,17,4,0,0,8,David Lee,15
2012-11-29,31,6,1,1,9,David Lee,15
2012-12-01,13,4,0,2,12,David Lee,15
2012-12-03,22,2,2,1,9,David Lee,15
2012-12-05,20,4,0,0,11,David Lee,15
2012-12-07,30,2,0,0,15,David Lee,15
2012-12-08,24,0,0,1,17,David Lee,15
2012-12-10,25,4,0,1,11,David Lee,15
2012-12-12,22,2,0,0,14,David Lee,15
2012-12-14,24,1,0,0,15,David Lee,15
2012-12-15,20,4,0,3,11,David Lee,15
2012-12-18,26,4,1,1,9,David Lee,15
2012-12-19,29,5,0,1,8,David Lee,15
2012-12-21,23,11,0,0,11,David Lee,15
2012-12-22,20,4,0,0,11,David Lee,15
2012-12-26,18,2,1,1,9,David Lee,15
2012-12-28,25,1,0,0,12,David Lee,15
2012-12-29,20,4,0,1,5,David Lee,15
2013-01-02,24,7,0,2,13,David Lee,15
2013-01-05,10,2,0,0,5,David Lee,15
2013-01-09,14,4,0,1,10,David Lee,15
2013-01-11,24,1,0,2,10,David Lee,15
2013-01-13,23,6,1,1,13,David Lee,15
2013-01-16,12,1,0,0,11,David Lee,15
2013-01-18,22,7,0,0,6,David Lee,15
2013-01-21,12,6,0,0,11,David Lee,15
2013-01-23,22,1,0,0,12,David Lee,15
2013-01-25,23,1,0,1,6,David Lee,15
2013-01-26,12,5,0,1,15,David Lee,15
2013-01-28,21,7,0,0,12,David Lee,15
2013-01-29,20,8,0,2,13,David Lee,15
2013-01-31,15,9,0,1,20,David Lee,15
2013-02-02,16,7,0,1,12,David Lee,15
2013-02-05,18,2,0,0,7,David Lee,15
2013-02-06,12,6,1,2,11,David Lee,15
2013-02-08,26,0,0,1,6,David Lee,15
2013-02-09,10,0,0,0,6,David Lee,15
2013-02-12,12,4,1,0,12,David Lee,15
2013-02-19,18,1,1,1,9,David Lee,15
2013-02-20,19,5,0,0,11,David Lee,15
2013-02-22,25,1,0,1,22,David Lee,15
2013-02-24,22,3,1,1,13,David Lee,15
2013-02-26,12,1,2,4,12,David Lee,15
2013-03-01,10,4,0,1,19,David Lee,15
2013-03-02,13,7,1,0,16,David Lee,15
2013-03-04,29,5,0,0,11,David Lee,15
2013-03-06,17,3,0,1,10,David Lee,15
2013-03-08,16,0,0,0,5,David Lee,15
2013-03-11,21,8,0,0,10,David Lee,15
2013-03-13,20,5,0,0,15,David Lee,15
2013-03-15,15,1,1,2,8,David Lee,15
2013-03-17,10,4,0,1,10,David Lee,15
2013-03-18,20,4,1,0,11,David Lee,15
2013-03-20,10,1,1,2,12,David Lee,15
2013-03-23,11,4,0,1,15,David Lee,15
2013-03-25,23,2,0,0,12,David Lee,15
2013-03-27,20,4,0,1,10,David Lee,15
2013-03-30,13,3,0,0,8,David Lee,15
2013-04-03,23,4,1,1,16,David Lee,15
2013-04-05,22,2,0,0,14,David Lee,15
2013-04-07,21,1,0,1,13,David Lee,15
2013-04-09,15,5,1,1,12,David Lee,15
2013-04-11,13,0,1,1,11,David Lee,15
2013-04-12,19,2,1,1,8,David Lee,15
2013-04-15,12,2,0,0,11,David Lee,15
2013-04-17,20,1,0,3,10,David Lee,15
2012-10-31,23,3,3,5,10,Joakim Noah,16
2012-11-02,10,1,0,2,5,Joakim Noah,16
2012-11-03,11,3,2,1,11,Joakim Noah,16
2012-11-06,20,4,5,0,9,Joakim Noah,16
2012-11-08,9,6,1,1,13,Joakim Noah,16
2012-11-10,17,3,4,1,7,Joakim Noah,16
2012-11-12,17,3,1,0,11,Joakim Noah,16
2012-11-14,21,5,2,1,12,Joakim Noah,16
2012-11-17,4,4,1,1,7,Joakim Noah,16
2012-11-18,16,8,1,1,15,Joakim Noah,16
2012-11-21,11,4,4,2,7,Joakim Noah,16
2012-11-24,9,5,1,1,9,Joakim Noah,16
2012-11-26,6,3,4,4,10,Joakim Noah,16
2012-11-28,13,5,3,0,10,Joakim Noah,16
2012-12-01,12,7,1,1,13,Joakim Noah,16
2012-12-04,9,3,3,1,7,Joakim Noah,16
2012-12-05,13,5,2,1,15,Joakim Noah,16
2012-12-07,30,6,2,2,23,Joakim Noah,16
2012-12-08,10,2,4,2,11,Joakim Noah,16
2012-12-11,10,6,2,1,11,Joakim Noah,16
2012-12-12,21,5,3,1,7,Joakim Noah,16
2012-12-15,12,5,2,3,10,Joakim Noah,16
2012-12-17,11,3,0,1,9,Joakim Noah,16
2012-12-18,11,10,3,1,13,Joakim Noah,16
2012-12-21,15,6,1,1,12,Joakim Noah,16
2012-12-22,10,1,1,1,9,Joakim Noah,16
2012-12-25,8,4,2,1,9,Joakim Noah,16
2012-12-29,9,5,1,1,11,Joakim Noah,16
2012-12-31,2,2,2,3,4,Joakim Noah,16
2013-01-04,13,4,0,1,12,Joakim Noah,16
2013-01-07,11,4,4,0,11,Joakim Noah,16
2013-01-09,8,2,0,0,12,Joakim Noah,16
2013-01-11,9,4,4,2,8,Joakim Noah,16
2013-01-12,10,1,1,1,13,Joakim Noah,16
2013-01-14,9,1,2,0,16,Joakim Noah,16
2013-01-16,16,4,1,2,14,Joakim Noah,16
2013-01-18,14,4,1,2,13,Joakim Noah,16
2013-01-19,10,3,2,0,5,Joakim Noah,16
2013-01-21,6,3,6,2,13,Joakim Noah,16
2013-01-23,10,2,1,2,18,Joakim Noah,16
2013-01-25,14,4,3,1,16,Joakim Noah,16
2013-01-26,9,10,2,1,17,Joakim Noah,16
2013-01-28,13,7,5,1,18,Joakim Noah,16
2013-01-30,12,4,1,1,12,Joakim Noah,16
2013-02-07,2,3,0,0,5,Joakim Noah,16
2013-02-08,12,3,0,3,11,Joakim Noah,16
2013-02-11,7,5,1,1,15,Joakim Noah,16
2013-02-13,10,2,2,1,16,Joakim Noah,16
2013-02-19,15,5,3,0,17,Joakim Noah,16
2013-02-21,11,8,2,3,8,Joakim Noah,16
2013-02-22,10,8,3,1,8,Joakim Noah,16
2013-02-24,8,2,1,1,9,Joakim Noah,16
2013-02-26,9,5,4,1,9,Joakim Noah,16
2013-02-28,23,1,11,3,21,Joakim Noah,16
2013-03-02,21,5,4,2,10,Joakim Noah,16
2013-03-03,14,5,1,0,10,Joakim Noah,16
2013-03-06,8,1,4,0,13,Joakim Noah,16
2013-03-08,9,3,0,1,13,Joakim Noah,16
2013-03-10,18,3,3,1,17,Joakim Noah,16
2013-03-13,6,3,0,0,9,Joakim Noah,16
2013-03-15,16,3,0,1,13,Joakim Noah,16
2013-03-18,14,6,7,0,12,Joakim Noah,16
2013-03-21,18,3,0,0,6,Joakim Noah,16
2013-04-07,13,3,1,1,7,Joakim Noah,16
2013-04-15,6,0,0,0,5,Joakim Noah,16
2013-04-17,0,1,0,1,1,Joakim Noah,16
